trade_date,contract,open,high,low,close,settlement,volume,open_interest,source_name,source_url
2024-01-30,LC2407,101950.0,102500.0,100900.0,101000.0,101550.0,54916,141118,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-01-30,LC2408,103900.0,104000.0,102600.0,102850.0,103150.0,194,9523,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-01-30,LC2409,103250.0,104100.0,102600.0,103000.0,103150.0,348,7703,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-01-30,LC2410,103350.0,103950.0,102150.0,102400.0,103000.0,87,4113,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-01-30,LC2411,103800.0,103800.0,102500.0,102800.0,103150.0,178,7130,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-01-30,LC2412,104250.0,104300.0,103500.0,103500.0,103650.0,59,708,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-01-30,LC2501,104600.0,104600.0,103600.0,103850.0,104050.0,32,136,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-01-31,LC2402,97100.0,97800.0,95500.0,95500.0,96350.0,1058,4862,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-01-31,LC2403,97450.0,98000.0,95500.0,96000.0,96450.0,4068,14864,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-01-31,LC2404,100000.0,101100.0,98150.0,98650.0,99200.0,5693,35147,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-01-31,LC2405,100700.0,101350.0,98350.0,99000.0,99500.0,2611,11947,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-01-31,LC2406,100800.0,101450.0,98700.0,99150.0,99650.0,1181,6205,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-01-31,LC2407,101150.0,101900.0,98700.0,99150.0,100000.0,102011,150388,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-01-31,LC2408,103050.0,103400.0,100700.0,101150.0,101700.0,1680,9357,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-01-31,LC2409,103000.0,103500.0,100500.0,101050.0,101500.0,1272,7595,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-01-31,LC2410,102850.0,103150.0,100400.0,101750.0,101050.0,892,4125,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-01-31,LC2411,103000.0,103350.0,100650.0,101050.0,101400.0,1124,7204,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-01-31,LC2412,103500.0,104350.0,102000.0,102850.0,103300.0,151,685,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-01-31,LC2501,103350.0,104400.0,101650.0,102050.0,102750.0,50,158,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-01,LC2402,95550.0,96200.0,95400.0,96000.0,95800.0,371,2240,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-01,LC2403,96300.0,96550.0,95000.0,96250.0,96050.0,1771,14894,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-01,LC2404,99000.0,99250.0,97600.0,99000.0,98650.0,4553,33934,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-01,LC2405,98700.0,99500.0,97700.0,99150.0,98850.0,1296,11701,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-01,LC2406,99000.0,99950.0,97900.0,99450.0,99200.0,860,6201,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-01,LC2407,98850.0,99950.0,98000.0,99600.0,99300.0,58995,145032,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-01,LC2408,100850.0,101900.0,100100.0,101350.0,101200.0,1237,9362,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-01,LC2409,101050.0,102150.0,100150.0,101650.0,101350.0,1337,7558,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-01,LC2410,100950.0,102200.0,100400.0,101500.0,101200.0,897,4117,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-01,LC2411,101050.0,101850.0,100000.0,101400.0,101200.0,471,7139,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-01,LC2412,102300.0,103200.0,101850.0,102200.0,102500.0,30,679,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-01,LC2501,101400.0,103200.0,101100.0,103050.0,102600.0,42,168,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-02,LC2402,95800.0,96850.0,95450.0,95800.0,95950.0,214,1659,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-02,LC2403,96050.0,97200.0,95650.0,96100.0,96400.0,2823,14818,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-02,LC2404,98700.0,100600.0,98700.0,99300.0,99600.0,3366,34219,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-02,LC2405,99200.0,100850.0,98850.0,99500.0,99800.0,1768,11558,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-02,LC2406,99500.0,101000.0,99200.0,99900.0,100200.0,1325,6165,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-02,LC2407,99600.0,101500.0,99300.0,100150.0,100400.0,71323,135549,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-02,LC2408,101400.0,103300.0,101200.0,101750.0,102250.0,1272,9242,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-02,LC2409,101600.0,103450.0,101300.0,101650.0,102300.0,1254,7358,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-02,LC2410,101400.0,103500.0,101400.0,101900.0,102300.0,1047,4090,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-02,LC2411,101450.0,103500.0,101200.0,101450.0,102200.0,492,7044,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-02,LC2412,103200.0,104500.0,102400.0,103000.0,103200.0,53,686,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-02,LC2501,102550.0,104050.0,102100.0,102550.0,103100.0,61,163,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-05,LC2402,96250.0,96700.0,95600.0,96300.0,95950.0,86,938,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-05,LC2403,96400.0,97000.0,95650.0,96300.0,96400.0,1498,14544,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-05,LC2404,99600.0,100350.0,98950.0,99650.0,99700.0,2345,34033,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-05,LC2405,99500.0,100600.0,99050.0,99850.0,100050.0,1641,11540,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-05,LC2406,99900.0,100900.0,99200.0,100100.0,100400.0,710,6123,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-05,LC2407,100400.0,101250.0,99550.0,100450.0,100550.0,45180,132983,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-05,LC2408,100400.0,103300.0,100400.0,102400.0,102650.0,1199,9065,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-05,LC2409,101400.0,103800.0,101400.0,102650.0,102850.0,1330,6994,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-05,LC2410,102050.0,103900.0,101600.0,103100.0,103050.0,606,3885,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-05,LC2411,102000.0,104000.0,101500.0,103200.0,103150.0,674,6942,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-05,LC2412,103650.0,104550.0,103600.0,103850.0,103850.0,84,722,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-05,LC2501,102550.0,104450.0,102500.0,103700.0,103450.0,19,161,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-06,LC2402,96000.0,96000.0,94400.0,95250.0,95700.0,103,286,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-06,LC2403,96400.0,96500.0,93400.0,94350.0,94600.0,4046,15377,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-06,LC2404,99600.0,99750.0,95900.0,96750.0,97350.0,8395,31186,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-06,LC2405,99950.0,100000.0,96000.0,96950.0,97900.0,3517,11652,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-06,LC2406,99950.0,100050.0,96100.0,97250.0,98550.0,1886,6328,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-06,LC2407,100450.0,100650.0,96400.0,97150.0,98250.0,110907,142239,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-06,LC2408,102450.0,102550.0,98300.0,99300.0,100750.0,3117,9340,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-06,LC2409,102450.0,102650.0,98350.0,99750.0,100950.0,2520,7172,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-06,LC2410,102600.0,102600.0,98800.0,99400.0,100900.0,1646,4103,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-06,LC2411,103100.0,103100.0,98750.0,99650.0,100550.0,1261,7262,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-06,LC2412,103450.0,103700.0,100050.0,101450.0,101600.0,218,699,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-06,LC2501,102050.0,103300.0,100100.0,101200.0,101500.0,100,197,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-07,LC2402,93800.0,93800.0,93800.0,93800.0,93800.0,2,288,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-07,LC2403,94600.0,95350.0,93900.0,94100.0,94450.0,5727,15615,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-07,LC2404,97000.0,97700.0,96550.0,97100.0,97100.0,1719,30833,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-07,LC2405,97500.0,97800.0,96700.0,97200.0,97250.0,484,11626,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-07,LC2406,96800.0,97950.0,96800.0,97300.0,97400.0,207,6328,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-07,LC2407,97100.0,98350.0,97050.0,97650.0,97750.0,42570,136452,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-07,LC2408,99300.0,100000.0,99000.0,99350.0,99400.0,940,9210,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-07,LC2409,99450.0,100150.0,99250.0,99600.0,99600.0,263,7129,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-07,LC2410,99500.0,100200.0,99150.0,99650.0,99750.0,100,4108,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-07,LC2411,99750.0,100450.0,99400.0,99850.0,99900.0,226,7237,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-07,LC2412,101250.0,101500.0,100700.0,100700.0,101200.0,67,698,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-07,LC2501,101200.0,101850.0,100800.0,101050.0,101100.0,61,208,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-08,LC2402,94200.0,94300.0,92250.0,92250.0,93200.0,25,305,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-08,LC2403,94450.0,94950.0,92100.0,92600.0,93400.0,3583,14324,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-08,LC2404,97400.0,98000.0,95200.0,95700.0,96350.0,2728,30204,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-08,LC2405,97500.0,98200.0,95350.0,95950.0,96600.0,953,11571,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-08,LC2406,97750.0,98350.0,95650.0,96200.0,96950.0,658,6348,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-08,LC2407,97600.0,99000.0,95800.0,96300.0,97150.0,57952,138228,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-08,LC2408,99650.0,100300.0,97600.0,98300.0,98850.0,533,9193,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-08,LC2409,99850.0,100550.0,98050.0,98850.0,99100.0,607,7120,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-08,LC2410,100350.0,100400.0,98100.0,99050.0,98800.0,180,4127,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-08,LC2411,99750.0,100650.0,98300.0,98850.0,99300.0,317,7213,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-08,LC2412,102200.0,102200.0,100000.0,100200.0,100850.0,115,675,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-08,LC2501,101550.0,101950.0,100100.0,101350.0,100850.0,86,237,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-19,LC2402,92800.0,92800.0,91000.0,91200.0,91400.0,161,360,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-19,LC2403,92900.0,95000.0,91000.0,91550.0,92100.0,3454,14533,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-19,LC2404,96000.0,97850.0,94000.0,94200.0,95500.0,4096,29809,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-19,LC2405,96600.0,97850.0,94200.0,94400.0,95600.0,1293,11514,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-19,LC2406,97100.0,97500.0,94500.0,94600.0,96050.0,425,6313,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-19,LC2407,97000.0,97950.0,94550.0,94750.0,96050.0,66470,148907,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-19,LC2408,99400.0,99900.0,96600.0,96950.0,98100.0,521,9301,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-19,LC2409,98900.0,100000.0,96600.0,97300.0,98450.0,518,7219,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-19,LC2410,99850.0,99900.0,97350.0,97700.0,98200.0,162,4153,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-19,LC2411,99900.0,100150.0,97300.0,97450.0,98650.0,277,7242,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-19,LC2412,101750.0,101800.0,99100.0,99500.0,100550.0,102,696,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-19,LC2501,102050.0,102100.0,99150.0,99200.0,100450.0,147,287,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-20,LC2402,91000.0,91000.0,90000.0,90000.0,90450.0,99,375,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-20,LC2403,92500.0,92500.0,89700.0,90150.0,90800.0,3560,14129,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-20,LC2404,94350.0,94900.0,92000.0,92300.0,93100.0,5008,29588,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-20,LC2405,94950.0,95100.0,92150.0,92650.0,93300.0,1520,11730,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-20,LC2406,94350.0,95100.0,92350.0,92750.0,93200.0,798,6382,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-20,LC2407,95000.0,95500.0,92450.0,92800.0,93650.0,103744,173155,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-20,LC2408,98100.0,98100.0,94450.0,94750.0,95750.0,1452,9822,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-20,LC2409,97550.0,97750.0,94800.0,95150.0,95900.0,1038,7284,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-20,LC2410,97600.0,99100.0,95050.0,95400.0,96350.0,339,4205,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-20,LC2411,98000.0,98100.0,95100.0,95500.0,96350.0,790,7514,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-20,LC2412,98900.0,99700.0,97300.0,98300.0,98500.0,463,864,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-20,LC2501,99050.0,99900.0,97900.0,98550.0,98650.0,356,400,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-21,LC2402,95800.0,99250.0,95800.0,99250.0,99000.0,16,351,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-21,LC2403,91000.0,99550.0,90200.0,93700.0,94250.0,4808,13102,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-21,LC2404,92750.0,102400.0,92200.0,96300.0,96950.0,15207,30244,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-21,LC2405,92500.0,102550.0,92450.0,96500.0,97200.0,3847,11836,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-21,LC2406,93250.0,102500.0,92750.0,96950.0,98000.0,1453,6339,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-21,LC2407,92700.0,103000.0,92700.0,96900.0,97550.0,324538,165643,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-21,LC2408,94600.0,105300.0,94600.0,98600.0,100050.0,2094,9702,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-21,LC2409,95100.0,105450.0,95100.0,98900.0,99650.0,1955,7161,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-21,LC2410,95550.0,105000.0,95500.0,98700.0,99450.0,577,4127,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-21,LC2411,95800.0,105100.0,95300.0,99000.0,100150.0,1736,7487,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-21,LC2412,97550.0,106600.0,97550.0,100150.0,101100.0,1180,1106,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-21,LC2501,99000.0,108300.0,97900.0,100050.0,101500.0,730,486,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-22,LC2403,93500.0,94900.0,93150.0,94000.0,94000.0,1566,12663,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-22,LC2404,96500.0,97700.0,95900.0,97000.0,96950.0,4111,30272,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-22,LC2405,96500.0,97900.0,96100.0,97000.0,97050.0,1231,11920,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-22,LC2406,96800.0,98000.0,96400.0,97300.0,97250.0,309,6416,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-22,LC2407,96950.0,98450.0,96600.0,97650.0,97600.0,119458,166013,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-22,LC2408,98450.0,100000.0,98300.0,99350.0,99400.0,887,9637,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-22,LC2409,98600.0,100150.0,98600.0,99600.0,99500.0,434,7130,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-22,LC2410,98750.0,100300.0,98700.0,99750.0,99700.0,283,4179,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-22,LC2411,98750.0,100200.0,98600.0,99700.0,99600.0,463,7518,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-22,LC2412,100500.0,101750.0,100000.0,100850.0,100850.0,250,1208,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-22,LC2501,101000.0,102100.0,100100.0,101150.0,100950.0,191,511,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-23,LC2403,94300.0,98600.0,94050.0,97600.0,96150.0,2221,11207,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-23,LC2404,97300.0,102150.0,97300.0,101100.0,99600.0,9251,32707,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-23,LC2405,97900.0,102200.0,97700.0,101250.0,99850.0,3493,12881,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-23,LC2406,98400.0,102500.0,98000.0,101600.0,100050.0,1428,6757,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-23,LC2407,98150.0,103000.0,98150.0,101800.0,100350.0,206120,173784,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-23,LC2408,100200.0,104150.0,100150.0,102900.0,101750.0,4041,10580,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-23,LC2409,100050.0,104150.0,100050.0,103300.0,101700.0,1729,7195,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-23,LC2410,99700.0,103800.0,99700.0,102750.0,101650.0,668,4260,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-23,LC2411,99400.0,103900.0,99400.0,102950.0,101850.0,1699,7947,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-23,LC2412,102000.0,104550.0,101500.0,103750.0,102750.0,794,1571,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-23,LC2501,101000.0,104350.0,101000.0,104000.0,102550.0,541,660,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-23,LC2502,102750.0,104400.0,102750.0,104400.0,103800.0,5,4,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-26,LC2403,96150.0,100450.0,96150.0,98750.0,99250.0,2694,9771,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-26,LC2404,104050.0,104050.0,100750.0,101500.0,102650.0,8469,33387,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-26,LC2405,102250.0,104000.0,100850.0,101650.0,102650.0,3734,13673,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-26,LC2406,101900.0,104100.0,101150.0,101850.0,102950.0,1769,7390,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-26,LC2407,102000.0,104750.0,101250.0,102300.0,103150.0,215205,179602,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-26,LC2408,103600.0,105650.0,102400.0,103300.0,104350.0,1606,10765,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-26,LC2409,103700.0,105550.0,102400.0,103500.0,104250.0,1472,7356,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-26,LC2410,103450.0,105400.0,102100.0,103500.0,103850.0,408,4498,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-26,LC2411,102900.0,105500.0,102450.0,103700.0,104050.0,2210,8225,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-26,LC2412,104000.0,105350.0,102500.0,104150.0,104150.0,721,1825,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-26,LC2501,104000.0,105450.0,103000.0,104100.0,104300.0,697,999,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-26,LC2502,104950.0,104950.0,103450.0,104100.0,104400.0,59,39,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2024-02-27,LC2403,99250.0,103200.0,97200.0,102150.0,100000.0,3875,7776,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
