doc_id,publish_time,entry_trade_date,exit_trade_date,forward_open_return,direction_label,horizon_days,future_info_ok,aux_exit_trade_date_10d,aux_forward_open_return_10d,aux_direction_label_10d
GFEX-WR-20260507,2026-05-07,2026-05-08,2026-05-15,-0.03612012987012991,bearish,5,True,2026-05-22,-0.0933441558441559,bearish
GFEX-WR-20260508,2026-05-08,2026-05-11,2026-05-18,-0.038461538461538436,bearish,5,True,2026-05-25,-0.05626780626780625,bearish
GFEX-WR-20260512,2026-05-12,2026-05-13,2026-05-20,-0.11814836335463874,bearish,5,True,2026-05-27,-0.15262444315320545,bearish
GFEX-WR-20260513,2026-05-13,2026-05-14,2026-05-21,-0.09310344827586203,bearish,5,True,2026-05-28,-0.13793103448275867,bearish
GFEX-WR-20260514,2026-05-14,2026-05-15,2026-05-22,-0.059368421052631626,bearish,5,True,2026-05-29,-0.052631578947368474,bearish
GFEX-WR-20260515,2026-05-15,2026-05-18,2026-05-25,-0.01851851851851849,bearish,5,True,2026-06-01,-0.042328042328042326,bearish
GFEX-WR-20260518,2026-05-18,2026-05-19,2026-05-26,-0.04702063043250604,bearish,5,True,2026-06-02,-0.06272908157922297,bearish
GFEX-WR-20260525,2026-05-25,2026-05-26,2026-06-02,-0.016483516483516536,bearish,5,True,2026-06-09,-0.10109890109890107,bearish
GFEX-WR-20260526,2026-05-26,2026-05-27,2026-06-03,-0.010857142857142899,bearish,5,True,2026-06-10,-0.04011428571428577,bearish
GFEX-WR-20260601,2026-06-01,2026-06-02,2026-06-09,-0.08603351955307259,bearish,5,True,2026-06-16,-0.029050279329608908,bearish
GFEX-WR-20260605,2026-06-05,2026-06-08,2026-06-15,0.09969040247678018,bullish,5,True,2026-06-23,-0.021671826625387025,bearish
LC-TEXT-0055,2026-06-05,2026-06-08,2026-06-15,0.09969040247678018,bullish,5,True,2026-06-23,-0.021671826625387025,bearish
LC-TEXT-0057,2026-06-09,2026-06-10,2026-06-17,0.012620550065483904,bullish,5,True,2026-06-25,-0.047505655435170824,bearish
LC-TEXT-0058,2026-06-09,2026-06-10,2026-06-17,0.012620550065483904,bullish,5,True,2026-06-25,-0.047505655435170824,bearish
GFEX-WR-20260611,2026-06-11,2026-06-12,2026-06-22,-0.10670454545454544,bearish,5,True,2026-06-29,-0.15909090909090906,bearish
GFEX-WR-20260612,2026-06-12,2026-06-15,2026-06-23,-0.11036036036036034,bearish,5,True,2026-06-30,-0.1665540540540541,bearish
LC-TEXT-0059,2026-06-15,2026-06-16,2026-06-24,-0.10241657077100119,bearish,5,True,2026-07-01,-0.05638665132336018,bearish
GFEX-WR-20260622,2026-06-22,2026-06-23,2026-06-30,-0.06316455696202528,bearish,5,True,2026-07-07,0.044303797468354444,bullish
GFEX-WR-20260624,2026-06-24,2026-06-25,2026-07-02,0.02187500000000009,bullish,5,True,2026-07-09,-0.0024999999999999467,neutral
GFEX-WR-20260706,2026-07-06,2026-07-07,2026-07-14,-0.07878787878787874,bearish,5,True,2026-07-21,-0.12848484848484854,bearish
GFEX-WR-20260708,2026-07-08,2026-07-09,2026-07-16,-0.06654135338345868,bearish,5,True,2026-07-23,-0.10162907268170429,bearish
GFEX-WR-20260710,2026-07-10,2026-07-13,2026-07-20,0.006644518272425293,neutral,5,True,2026-07-27,-0.03136212624584722,bearish
GFEX-WR-20260716,2026-07-16,2026-07-17,2026-07-24,-0.058131939908556474,bearish,5,True,2026-07-31,-0.060222077073808,bearish
GFEX-WR-20260717,2026-07-17,2026-07-20,2026-07-27,-0.037755775577557715,bearish,5,True,2026-08-03,-0.09240924092409242,bearish
GFEX-WR-20260720,2026-07-20,2026-07-21,2026-07-28,0.019193324061196115,bullish,5,True,2026-08-04,-0.03490959666203064,bearish
GFEX-WR-20260727,2026-07-27,2026-07-28,2026-08-04,-0.05308406113537123,bearish,5,True,2026-08-11,-0.00040938864628825566,neutral
GFEX-WR-20260729,2026-07-29,2026-07-30,2026-08-06,-0.03230166238680898,bearish,5,True,2026-08-13,0.014326260305446592,bullish
GFEX-WR-20260731,2026-07-31,2026-08-03,2026-08-10,0.021818181818181737,bullish,5,True,,,
GFEX-WR-20260803,2026-08-03,2026-08-04,2026-08-11,0.05562761204784561,bullish,5,True,,,
GFEX-WR-20260804,2026-08-04,2026-08-05,2026-08-12,0.04637847122817074,bullish,5,True,,,
